中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,74 ms,96 Mbps,12390 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,296 Mbps,37990 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,61 ms,45 Mbps,5798 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,6 ms,32 Mbps,4200 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,68 ms,276 Mbps,35328 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,90 ms,238 Mbps,30515 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,34 ms,575 Mbps,73625 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,69 ms,349 Mbps,44748 kB/s
34.82.76.253,443,34.145.7.247,US,Seattle,隧道,73 ms,344 Mbps,44032 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,230 Mbps,29491 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,125 ms,127 Mbps,16281 kB/s
35.197.23.75,443,34.19.58.219,US,Seattle,隧道,80 ms,296 Mbps,37990 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,93 ms,224 Mbps,28672 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,23 ms,808 Mbps,103424 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,144 ms,77 Mbps,9912 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,24 ms,75 Mbps,9690 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,69 ms,13 Mbps,1687 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,73 ms,280 Mbps,35840 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,80 ms,336 Mbps,43110 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,152 ms,117 Mbps,15052 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,105 ms,41 Mbps,5288 kB/s
35.230.79.26,443,34.19.58.219,US,Seattle,隧道,105 ms,288 Mbps,36966 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,77 ms,270 Mbps,34611 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,93 ms,324 Mbps,41574 kB/s
168.138.66.11,443,168.138.66.11,CA,Montréal,中转,27 ms,59 Mbps,7618 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,31 ms,740 Mbps,94822 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,84 ms,42 Mbps,5419 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,65 ms,52 Mbps,6732 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,78 ms,229 Mbps,29388 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,93 ms,237 Mbps,30412 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,245 Mbps,31436 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,124 ms,47 Mbps,6120 kB/s
141.147.111.243,443,2a0b:21c0:1007:c8:0:cbb5:5fcd:2d3b,DE,Frankfurt,隧道,97 ms,221 Mbps,28364 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,114 ms,281 Mbps,36044 kB/s
192.18.134.28,443,2a09:bac1:7680:1cf0::4:2e6,US,San Jose,隧道,153 ms,35 Mbps,4484 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,77 ms,46 Mbps,5928 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,194 ms,101 Mbps,13004 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,89 ms,252 Mbps,32358 kB/s
8.211.54.130,443,8.211.54.130,DE,Frankfurt,中转,91 ms,34 Mbps,4442 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,241 ms,51 Mbps,6585 kB/s
47.245.86.230,443,47.245.86.230,SG,Singapore,中转,239 ms,51 Mbps,6558 kB/s
8.219.50.180,443,8.219.50.180,SG,Singapore,中转,240 ms,47 Mbps,6059 kB/s
64.110.103.69,443,64.110.103.69,32 Mbps,4212 kB/s
64.110.103.69,,,隧道,0 ms,null Mbps,null kB/s
158.180.68.56,443,158.180.68.56,KR,Seoul,中转,184 ms,75 Mbps,9690 kB/s
8.219.200.145,443,8.219.200.145,SG,Singapore,中转,242 ms,48 Mbps,6213 kB/s
8.218.148.106,443,8.218.148.106,HK,,中转,231 ms,0 Mbps,18 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,241 ms,19 Mbps,2524 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,245 ms,60 Mbps,7709 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,240 ms,61 Mbps,7925 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,226 ms,2 Mbps,258 kB/s
8.222.137.192,443,8.222.137.192,SG,Singapore,中转,242 ms,57 Mbps,7328 kB/s
8.219.199.220,443,8.219.199.220,SG,Singapore,中转,240 ms,58 Mbps,7447 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,217 ms,65 Mbps,8337 kB/s
204.110.220.3,443,204.110.220.206,US,,隧道,105 ms,232 Mbps,29696 kB/s
138.2.94.123,443,138.2.94.123,SG,Singapore,中转,287 ms,64 Mbps,8293 kB/s
8.222.222.64,443,8.222.222.64,SG,Singapore,中转,338 ms,57 Mbps,7378 kB/s
8.219.5.10,443,8.219.5.10,SG,Singapore,中转,386 ms,55 Mbps,7149 kB/s
8.219.222.98,443,8.219.222.98,SG,Singapore,中转,240 ms,58 Mbps,7536 kB/s
193.122.101.195,443,193.122.101.195,KR,Hong Kong,中转,175 ms,89 Mbps,11468 kB/s
47.243.118.63,443,47.243.118.63,HK,Hong Kong,中转,231 ms,16 Mbps,2103 kB/s
8.219.124.227,443,8.219.124.227,SG,Singapore,中转,241 ms,53 Mbps,6818 kB/s
193.122.110.171,443,193.122.110.171,KR,Tokyo,中转,177 ms,33 Mbps,4284 kB/s
8.219.161.129,443,8.219.161.129,SG,Singapore,中转,241 ms,53 Mbps,6841 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,198 ms,71 Mbps,9131 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,80 ms,204 Mbps,26214 kB/s
152.70.235.207,443,152.70.235.207,KR,Tokyo,中转,176 ms,36 Mbps,4646 kB/s
103.137.63.3,443,111.247.41.10,TW,,隧道,184 ms,78 Mbps,10035 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,226 ms,29 Mbps,3821 kB/s
44.230.218.23,443,54.212.217.183,US,,隧道,80 ms,7 Mbps,937 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,210 ms,63 Mbps,8156 kB/s
18.191.122.211,443,3.130.64.226,US,,隧道,28 ms,708 Mbps,90624 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,36 ms,496 Mbps,63590 kB/s
3.138.59.154,443,3.130.64.226,US,,隧道,45 ms,848 Mbps,108544 kB/s
8.222.181.117,443,8.222.181.117,SG,Singapore,中转,344 ms,53 Mbps,6847 kB/s
18.156.209.101,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,96 ms,197 Mbps,25292 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,107 ms,237 Mbps,30412 kB/s
3.66.115.225,443,3.68.128.205,DE,,隧道,91 ms,207 Mbps,26521 kB/s
3.68.62.122,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,94 ms,193 Mbps,24780 kB/s
18.185.254.189,443,3.68.128.205,DE,,隧道,92 ms,237 Mbps,30412 kB/s
54.203.85.46,443,204.110.220.195,US,,隧道,206 ms,256 Mbps,32768 kB/s
3.127.55.133,443,3.68.128.205,DE,,隧道,90 ms,244 Mbps,31232 kB/s
18.159.105.97,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,92 ms,236 Mbps,30310 kB/s
8.219.240.160,443,8.219.240.160,SG,Singapore,中转,243 ms,0 Mbps,87 kB/s
3.67.232.136,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,91 ms,239 Mbps,30617 kB/s
18.192.93.64,443,3.68.128.205,DE,,隧道,93 ms,227 Mbps,29081 kB/s
35.157.240.237,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,164 ms,228 Mbps,29184 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,87 ms,192 Mbps,24576 kB/s
150.230.119.30,443,2a0b:21c0:100a:1fa:0:4dfd:545e:37d7,DE,Frankfurt,隧道,93 ms,124 Mbps,15974 kB/s
