中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.46.188.190,443,2a09:bac1:76c0:118::c7:9,US,Buffalo,隧道,17 ms,90 Mbps,11571 kB/s
35.197.23.75,443,34.19.58.219,US,Seattle,隧道,64 ms,316 Mbps,40448 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,94 ms,256 Mbps,32870 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,74 ms,233 Mbps,29900 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,90 ms,183 Mbps,23449 kB/s
35.230.79.26,443,34.19.58.219,US,Seattle,隧道,68 ms,280 Mbps,35942 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,94 ms,289 Mbps,37068 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,70 ms,78 Mbps,9997 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,93 ms,238 Mbps,30515 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,89 ms,290 Mbps,37171 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,164 ms,3 Mbps,433 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,74 ms,259 Mbps,33177 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,73 ms,308 Mbps,39424 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,18 ms,30 Mbps,3853 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,69 ms,248 Mbps,31744 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,104 ms,676 Mbps,86528 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,44 ms,685 Mbps,87756 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,77 ms,248 Mbps,31744 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,15 ms,194 Mbps,24883 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,90 ms,36 Mbps,4666 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,34 ms,410 Mbps,52531 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,87 ms,220 Mbps,28160 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,65 ms,45 Mbps,5814 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,92 ms,42 Mbps,5500 kB/s
129.146.7.98,443,2a09:bac5:60ee:78::c:311,US,Los Angeles,隧道,65 ms,62 Mbps,8041 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,201 Mbps,25804 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,92 ms,88 Mbps,11264 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,93 ms,41 Mbps,5327 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,77 ms,44 Mbps,5698 kB/s
155.248.204.33,443,2603:c024:c011:e604:4aea:b4b7:aac5:85ae,US,San Jose,隧道,92 ms,166 Mbps,21299 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,81 ms,267 Mbps,34201 kB/s
144.24.163.152,443,2a0b:21c0:1007:c9:0:3cc1:d4cb:37dc,DE,Frankfurt,隧道,88 ms,183 Mbps,23449 kB/s
130.162.167.229,443,2a0b:21c0:100a:1fa:0:8e3:5b26:553b,DE,Frankfurt,隧道,98 ms,122 Mbps,15667 kB/s
144.24.160.240,443,2a0b:21c0:1007:ca:0:3145:3bb7:21a,DE,Frankfurt,隧道,91 ms,237 Mbps,30412 kB/s
192.9.159.65,443,192.9.159.65,US,San Jose,中转,118 ms,45 Mbps,5832 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,178 ms,47 Mbps,6086 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,255 ms,272 Mbps,34816 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,81 ms,128 Mbps,16384 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,205 ms,31 Mbps,4028 kB/s
141.148.243.109,443,2a0b:21c0:100a:1b0:0:b7ad:ad1b:c9af,DE,Frankfurt,隧道,99 ms,122 Mbps,15667 kB/s
141.147.115.120,443,2606:f240:f00:eaf1:0:e0d3:756a:4a40,US,Frankfurt,隧道,91 ms,115 Mbps,14745 kB/s
129.159.130.38,443,129.159.130.38,IL,Tel Aviv,中转,135 ms,40 Mbps,5132 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,192 ms,89 Mbps,11468 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,94 ms,212 Mbps,27238 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,74 ms,44 Mbps,5681 kB/s
8.219.111.175,443,8.219.111.175,56 Mbps,7176 kB/s
8.219.111.175,,,隧道,0 ms,null Mbps,null kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,264 ms,51 Mbps,6617 kB/s
150.230.114.174,443,2606:f240:f00:a683:0:dc6f:39b6:e00,US,Frankfurt,隧道,96 ms,184 Mbps,23654 kB/s
158.180.68.56,443,158.180.68.56,KR,Osaka,中转,288 ms,74 Mbps,9568 kB/s
8.219.170.232,443,8.219.170.232,SG,Singapore,中转,233 ms,53 Mbps,6785 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,76 ms,1 Mbps,230 kB/s
8.218.63.172,443,8.218.63.172,HK,Hong Kong,中转,282 ms,5 Mbps,642 kB/s
8.218.204.128,443,8.218.204.128,HK,Hong Kong,中转,204 ms,63 Mbps,8124 kB/s
8.219.78.1,443,8.219.78.1,SG,Singapore,中转,228 ms,62 Mbps,8012 kB/s
140.238.195.98,443,140.238.195.98,AU,Sydney,中转,201 ms,33 Mbps,4339 kB/s
168.138.201.0,443,168.138.201.0,JP,Tokyo,中转,217 ms,32 Mbps,4134 kB/s
8.219.222.98,443,8.219.222.98,SG,Singapore,中转,234 ms,61 Mbps,7877 kB/s
8.219.106.156,443,8.219.106.156,SG,Singapore,中转,235 ms,72 Mbps,9255 kB/s
3.127.55.133,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,95 ms,224 Mbps,28672 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,232 ms,2 Mbps,299 kB/s
8.219.199.220,443,8.219.199.220,SG,Singapore,中转,282 ms,58 Mbps,7524 kB/s
8.219.198.34,443,8.219.198.34,SG,Singapore,中转,233 ms,61 Mbps,7898 kB/s
8.219.237.250,443,8.219.237.250,SG,Singapore,中转,235 ms,64 Mbps,8260 kB/s
138.2.8.91,443,128.14.110.206,US,Singapore,隧道,240 ms,55 Mbps,7116 kB/s
146.56.46.84,443,146.56.46.84,KR,Tokyo,中转,186 ms,26 Mbps,3454 kB/s
47.242.224.48,443,47.242.224.48,HK,Hong Kong,中转,318 ms,62 Mbps,8036 kB/s
8.219.66.156,443,8.219.66.156,SG,Singapore,中转,223 ms,53 Mbps,6886 kB/s
18.156.209.101,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,88 ms,230 Mbps,29491 kB/s
3.68.62.122,443,3.68.128.205,DE,,隧道,90 ms,214 Mbps,27443 kB/s
8.219.159.151,443,8.219.159.151,SG,Singapore,中转,227 ms,56 Mbps,7257 kB/s
3.66.115.225,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,156 ms,216 Mbps,27750 kB/s
103.137.63.3,443,111.247.41.23,TW,,隧道,194 ms,68 Mbps,8811 kB/s
18.191.122.211,443,3.130.94.216,US,,隧道,39 ms,1432 Mbps,183296 kB/s
18.159.105.97,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,123 ms,218 Mbps,27955 kB/s
43.205.48.107,443,43.205.48.107,IN,,中转,207 ms,60 Mbps,7745 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,226 ms,1 Mbps,230 kB/s
141.145.199.188,443,141.145.199.188,FR,,中转,88 ms,186 Mbps,23859 kB/s
35.157.240.237,443,3.68.128.205,DE,,隧道,95 ms,212 Mbps,27136 kB/s
54.203.85.46,443,204.110.220.36,US,,隧道,89 ms,156 Mbps,20070 kB/s
129.159.241.172,443,129.159.241.172,DE,,中转,87 ms,109 Mbps,14028 kB/s
3.138.59.154,443,3.130.94.216,US,,隧道,62 ms,730 Mbps,93491 kB/s
18.185.254.189,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,91 ms,240 Mbps,30822 kB/s
18.192.93.64,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,93 ms,236 Mbps,30208 kB/s
3.67.232.136,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,95 ms,236 Mbps,30208 kB/s
204.110.220.3,443,204.110.220.197,US,,隧道,89 ms,221 Mbps,28364 kB/s
144.22.252.124,443,144.22.252.124,BR,S
